"ID Rotulo","Referencia","Color","Tipo","Capas","Pedido","GramosGranel","JuegosGranel","FechaProducción","fechaIngreso"
"34291","A25Z-S","C3 ZEN","Diente","2C","11012","57","46.3","2/15/2024","6/20/2024 6:24"
"26399","PU3-S","66","Muela","2C","10907","89","23.7","9/2/2023","6/20/2024 6:24"
"13921","A25Z-S","C3 ZEN","Diente","2C","","55","44.7","","6/20/2024 6:23"
"17033","30L-S","66","Muela","2C","10543","137","63.1","3/16/2023","6/20/2024 6:23"
"3377","2C-S","C3 ZEN","Diente","2C","ZENITH","80","82.5","8/19/2022","6/20/2024 6:23"
"25953","PU3-I","66","Muela","2C","10907","13","3.5","8/25/2023","6/20/2024 6:23"
"37201","30L-I","66","Muela","2C","11074","148","64.9","4/18/2024","6/20/2024 6:22"
"37252","30L-S","66","Muela","2C","11074","108","49.8","4/19/2024","6/20/2024 6:22"
"14124","224-S","D3 ZEN","Diente","2C","","65","54.6","","6/20/2024 11:23"
"26761","30L-S","66","Muela","2C","10723","44","20.3","9/12/2023","6/20/2024 6:22"
"35037","30L-I","66","Muela","2C","11028","96","42.1","3/2/2024","6/20/2024 6:21"
"26217","PU3-I","66","Muela","2C","","90","24.3","8/30/2023","6/20/2024 6:21"
"14156","2D-S","D3 ZEN","Diente","2C","","114","95.8","","6/20/2024 6:20"
"13972","A26Z-S","D3 ZEN","Diente","2C","","70","49.3","","6/20/2024 6:19"
"27364","267-S","62","Diente","2C","10723","56","24.1","9/25/2023","6/20/2024 6:19"
"14154","136-S","D3 ZEN","Diente","2C","","78","41.7","","6/20/2024 6:19"
"26999","BABY-M","62","Muela","2C","10723","41","56.2","9/16/2023","6/20/2024 6:19"
"14068","268-S","62","Diente","2C","","34","12.9","","6/20/2024 6:19"
"14072","263-S","62","Diente","2C","","45","37.8","","6/20/2024 6:18"
"17759","268-S","62","Diente","2C","10543","140","53","3/30/2023","6/20/2024 6:18"
"13865","Z28-I","C3 ZEN","Muela","2C","","13","6.8","","6/20/2024 6:18"
"13861","Z28-I","C3 ZEN","Muela","2C","","13","6.8","","6/20/2024 6:17"
"37594","267-S","62","Diente","2C","11074","61","26.3","4/26/2024","6/20/2024 6:17"
"14146","3M-S","D3 ZEN","Diente","2C","","40","44.9","","6/20/2024 6:17"
"26998","BABY-D","62","Diente","2C","10723","43","91.5","9/16/2023","6/20/2024 6:17"
"1570","A26Z-S","C3 ZEN","Diente","2C","ZENITH","77","54.2","7/26/2022","6/20/2024 6:17"
"13867","Z28-S","C3 ZEN","Muela","2C","","23","13.1","","6/20/2024 11:20"
"14078","268-I","62","Diente","2C","","23","13.9","","6/20/2024 6:17"
"27178","BABY-D","62","Diente","2C","10723","21","44.7","9/20/2023","6/20/2024 6:16"
"14125","A26Z-S","D3 ZEN","Diente","2C","","116","81.7","","6/20/2024 6:16"
"13857","XV-I","C3 ZEN","Muela","2C","","17","8.1","","6/20/2024 11:22"
"14142","268-S","D3 ZEN","Diente","2C","","82","31.1","","6/20/2024 6:16"
"14130","A26Z-S","D3 ZEN","Diente","2C","","94","66.2","","6/20/2024 6:16"
"13864","XV-I","C3 ZEN","Muela","2C","","19","9","","6/20/2024 11:22"
"14135","224Z-S","D3 ZEN","Diente","2C","","44","37","","6/20/2024 6:15"
"17547","3P-I","62","Diente","2C","10543","13","11.4","3/25/2023","6/20/2024 6:15"
"14138","31Z-I","D3 ZEN","Muela","2C","","76","33.9","","6/20/2024 6:15"
"14133","2P-S","62","Diente","2C","","22","12.8","","6/20/2024 6:15"
"13870","Z30-I","C3 ZEN","Muela","2C","","72","34","","6/20/2024 11:19"
"34902","3P-S","62","Diente","2C","11028","100","63.3","2/28/2024","7/26/2024 17:49"
"14147","267-S","D3 ZEN","Diente","2C","","115","49.6","","6/20/2024 6:14"
"14136","2P-S","62","Diente","2C","","13","7.6","","6/20/2024 6:14"
"30121","XV-S","C3 ZEN","Muela","2C","10936-10712","30","15","11/14/2023","6/20/2024 11:20"
"37413","3P-S","62","Diente","2C","11074","13","8.2","4/23/2024","6/20/2024 6:14"
"14183","A25Z-S","D3 ZEN","Diente","2C","","18","14.6","","6/20/2024 6:14"
"30342","3P-I","62","Diente","2C","10971","17","14.9","11/18/2023","6/20/2024 6:13"
"14187","136-S","D3 ZEN","Diente","2C","","137","73.3","","6/20/2024 6:13"
"29689","1H-I","D3 ZEN","Diente","2C","","78","60.5","11/3/2023","6/20/2024 6:13"
"13851","Z30-I","C3 ZEN","Muela","2C","","91","42.9","","6/20/2024 11:18"
"13877","3P-S","D3 ZEN","Diente","2C","","116","73.4","","6/20/2024 6:12"
"14176","136-S","D3 ZEN","Diente","2C","","91","48.7","","6/20/2024 6:12"
"29688","2P-I","D3 ZEN","Diente","2C","","111","102.8","11/3/2023","6/20/2024 6:11"
"34293","XV-I","C3 ZEN","Muela","2C","11012","61","28.9","2/15/2024","6/20/2024 6:11"
"13906","10M-S","C3 ZEN","Muela","2C","","46","31.7","","6/20/2024 6:11"
"13910","Z28-S","C3 ZEN","Muela","2C","","169","96.6","","6/20/2024 6:10"
"34937","137-S","62","Diente","2C","11028","46","24.1","2/29/2024","6/20/2024 13:50"
"21508","135-S","62","Diente","2C","10550","151","94.4","6/3/2023","6/20/2024 6:10"
"20271","137-I","62","Diente","2C","","54","39.1","5/12/2023","6/20/2024 6:10"
"34292","XV-S","C3 ZEN","Muela","2C","11012","39","19.5","2/15/2024","6/20/2024 6:09"
"37593","136-S","62","Diente","2C","11074","59","31.6","4/26/2024","6/20/2024 6:09"
"7753","V8-S","C3 ZEN","Muela","2C","ZENITH","43","14.3","10/29/2022","6/20/2024 6:09"
"14117","D-I","D3 ZEN","Diente","2C","","41","44.6","","6/20/2024 11:10"
"34938","137-I","62","Diente","2C","11028","74","53.6","2/29/2024","6/20/2024 6:09"
"1572","V8-S","C3 ZEN","Muela","2C","ZENITH","117","38.9","7/26/2022","6/20/2024 6:09"
"31225","3M-S","62","Diente","2C","","40","44.9","12/7/2023","6/20/2024 6:07"
"13950","3P-S","C3 ZEN","Diente","2C","","133","84.2","","6/20/2024 6:06"
"14120","3P-I","D3 ZEN","Diente","2C","","111","97.4","","6/20/2024 6:06"
"20268","223-S","62","Diente","2C","10550","13","13.4","5/12/2023","6/20/2024 6:06"
"25935","224-S","62","Diente","2C","","13","10.9","8/25/2023","6/20/2024 6:06"
"14111","1N-I","D3 ZEN","Diente","2C","","37","35.2","","6/20/2024 6:05"
"13948","3N-S","C3 ZEN","Diente","2C","","58","43","","6/20/2024 6:05"
"29690","3B-I","D3 ZEN","Diente","2C","","18","28.1","11/3/2023","6/20/2024 6:05"
"21464","223-S","62","Diente","2C","10550","13","13.4","6/3/2023","6/20/2024 6:05"
"14115","C-I","D3 ZEN","Diente","2C","","66","71.7","","6/20/2024 6:05"
"19760","224-S","62","Diente","2C","10550","13","10.9","5/3/2023","6/20/2024 6:05"
"13946","3M-S","C3 ZEN","Diente","2C","","92","103.4","","6/20/2024 6:05"
"37324","A24-S","62","Diente","2C","11074","13","9.8","4/21/2024","6/20/2024 6:04"
"18381","C-I","C3 ZEN","Diente","2C","10580","23","25","4/12/2023","6/20/2024 6:04"
"13955","3P-S","C3 ZEN","Diente","2C","","24","15.2","","6/20/2024 6:04"
"13872","3D-S","C3 ZEN","Diente","2C","","38","30.9","","6/20/2024 6:04"
"13953","3D-S","C3 ZEN","Diente","2C","","108","87.8","","6/20/2024 6:03"
"29941","45H-S","B2 ZEN","Diente","2C","10936-10712","40","18","11/9/2023","6/19/2024 13:59"
"27014","31RF-S","A3 ZEN","Muela","2C","14980","30","11.5","9/16/2023","6/19/2024 13:53"
"24788","31RF-S","A3 ZEN","Muela","2C","10698","40","15.4","8/2/2023","6/19/2024 13:53"
"18626","31RF-S","A3 ZEN","Muela","2C","10568","41","15.8","4/15/2023","6/19/2024 13:53"
"7358","224Z-S","B2 ZEN","Diente","2C","ZENITH","30","25.2","10/24/2022","6/19/2024 13:51"
"32534","224Z-S","B2 ZEN","Diente","2C","ZENITH","49","41.2","1/11/2024","6/19/2024 13:51"
"24281","224Z-S","B2 ZEN","Diente","2C","10632","25","21","7/23/2023","6/19/2024 13:50"
"13908","3P-S","C2 ZEN","Diente","2C","","59","37.3","","6/19/2024 13:50"
"13986","2P-I","C2 ZEN","Diente","2C","","73","67.6","","6/19/2024 13:50"
"13990","C-I","C2 ZEN","Diente","2C","","62","67.4","","6/19/2024 13:49"
"33948","A25Z-S","C2 ZEN","Diente","2C","11012","37","30.1","2/6/2024","6/19/2024 13:49"
"29694","3P-S","C2 ZEN","Diente","2C","","157","99.4","11/3/2023","6/19/2024 13:49"
"33947","4H-I","C2 ZEN","Diente","2C","11012","59","50","2/6/2024","6/19/2024 13:49"
"21629","223-S","66","Diente","2C","10550","66","68","6/6/2023","6/19/2024 13:48"
"20841","45H-S","B2 ZEN","Diente","2C","10580","29","13.1","5/24/2023","6/19/2024 13:48"
"13988","2D-I","C2 ZEN","Diente","2C","","100","120.5","","6/19/2024 13:48"
"14001","137-I","C2 ZEN","Diente","2C","","52","37.7","","6/19/2024 13:48"
"33984","A26Z-S","B2 ZEN","Diente","2C","11012","28","19.7","2/7/2024","6/19/2024 13:48"
"14005","1N-I","C2 ZEN","Diente","2C","","43","41","","6/19/2024 13:48"
"34335","224Z-S","B2 ZEN","Diente","2C","11012","38","31.9","2/15/2024","6/19/2024 13:48"
"13992","1H-I","C2 ZEN","Diente","2C","","71","55","","6/19/2024 13:48"
"24113","D-I","C2 ZEN","Diente","2C","10632","24","26.1","7/19/2023","6/19/2024 13:47"
"26272","224-S","66","Diente","2C","10723","91","76.5","8/31/2023","6/19/2024 13:47"
"13974","3B-S","B2 ZEN","Diente","2C","","28","30.4","","6/19/2024 13:47"
"16866","223-S","66","Diente","2C","10521","21","21.6","3/13/2023","6/19/2024 13:47"
"13994","2P-S","B2 ZEN","Diente","2C","","101","58.7","","6/19/2024 13:47"
"13981","21J-S","B2 ZEN","Diente","2C","","58","21.6","","6/19/2024 13:46"
"14064","XV-S","C2 ZEN","Muela","2C","","50","25","","6/19/2024 13:46"
"14075","Z30-S","C2 ZEN","Muela","2C","","76","40","","6/19/2024 13:46"
"33944","Z30-S","C2 ZEN","Muela","2C","11012","51","26.8","2/6/2024","6/19/2024 13:46"
"33943","XV-S","C2 ZEN","Muela","2C","11012","27","13.5","2/6/2024","6/19/2024 13:46"
"14073","MV-S","C2 ZEN","Muela","2C","","45","22.7","","6/19/2024 13:45"
"9086","Z30-S","C2 ZEN","Muela","2C","ZENITH","47","24.7","11/22/2022","6/19/2024 13:45"
"21177","224-S","66","Diente","2C","10550","126","105.9","5/30/2023","6/19/2024 18:46"
"14274","A24-S","66","Diente","2C","","53","40.2","","6/19/2024 13:44"
"21585","223-S","66","Diente","2C","10550","167","172.2","6/5/2023","6/19/2024 13:44"
"18241","1N-S","B2 ZEN","Diente","2C","10580","42","28.6","4/11/2023","6/19/2024 13:43"
"21210","223-S","66","Diente","2C","10550","36","37.1","5/30/2023","6/19/2024 13:43"
"26901","21J-S","B2 ZEN","Diente","2C","","26","9.7","9/15/2023","6/19/2024 13:42"
"13931","3N-S","C2 ZEN","Diente","2C","","12","8.9","","6/19/2024 18:43"
"32929","A25Z-S","B2 ZEN","Diente","2C","ZENITH","61","49.6","1/17/2024","6/19/2024 13:42"
"13998","2D-S","B2 ZEN","Diente","2C","","27","22.7","","6/19/2024 13:41"
"13949","A25Z-S","C2 ZEN","Diente","2C","","33","26.8","","6/19/2024 13:41"
"3367","137-S","B2 ZEN","Diente","2C","ZENITH","102","53.4","8/19/2022","6/19/2024 13:41"
"13973","45H-S","C2 ZEN","Diente","2C","","38","17.1","","6/19/2024 13:40"
"13947","3D-S","C2 ZEN","Diente","2C","","58","47.2","","6/19/2024 13:40"
"13997","2C-S","B2 ZEN","Diente","2C","","42","43.3","","6/19/2024 13:40"
"13945","223-S","C2 ZEN","Diente","2C","","52","53.6","","6/19/2024 13:39"
"32721","2D-S","B2 ZEN","Diente","2C","ZENITH","70","58.8","1/13/2024","6/19/2024 13:39"
"13942","4H-S","C2 ZEN","Diente","2C","","215","115.6","","6/19/2024 13:39"
"24010","2C-S","B2 ZEN","Diente","2C","10632","65","67","7/18/2023","6/19/2024 13:38"
"21069","45H-S","B2 ZEN","Diente","2C","10580","18","8.1","5/27/2023","6/19/2024 13:38"
"13996","A25-I","C2 ZEN","Diente","2C","","78","70.9","","6/19/2024 13:38"
"13957","2C-S","B2 ZEN","Diente","2C","","22","22.7","","6/19/2024 13:38"
"13935","3D-S","C2 ZEN","Diente","2C","","102","82.9","","6/19/2024 13:37"
"33982","224Z-S","B2 ZEN","Diente","2C","11012","17","14.3","2/7/2024","6/19/2024 13:37"
"29693","1N-S","C2 ZEN","Diente","2C","","48","32.7","11/3/2023","6/19/2024 13:37"
"26902","2D-S","B2 ZEN","Diente","2C","","30","25.2","9/15/2023","6/19/2024 13:36"
"14009","4H-I","C2 ZEN","Diente","2C","","58","49.2","","6/19/2024 13:36"
"13971","2N-S","C2 ZEN","Diente","2C","","101","77.7","","6/19/2024 13:36"
"13982","223-S","C2 ZEN","Diente","2C","","45","46.4","","6/19/2024 18:45"
"14054","10M-S","B2 ZEN","Muela","2C","","60","41.4","","6/19/2024 13:35"
"13969","4H-S","C2 ZEN","Diente","2C","","101","54.3","","6/19/2024 13:35"
"13977","223-S","C2 ZEN","Diente","2C","","84","86.6","","6/19/2024 13:35"
"13967","45H-S","C2 ZEN","Diente","2C","","63","28.4","","6/19/2024 13:34"
"3238","MV-S","B2 ZEN","Muela","2C","ZENITH","47","23.7","8/17/2022","6/19/2024 13:34"
"14208","1H-S","66","Diente","2C","","52","27.5","","6/19/2024 13:34"
"13952","3D-S","C2 ZEN","Diente","2C","","79","64.2","","6/19/2024 13:34"
"27981","Z30-S","B2 ZEN","Muela","2C","10711","49","25.8","10/5/2023","6/19/2024 13:34"
"14210","1H-I","66","Diente","2C","","47","36.4","","6/19/2024 13:33"
"7359","Z28-S","B2 ZEN","Muela","2C","ZENITH","28","16","10/24/2022","6/19/2024 13:33"
"22717","3D-I","66","Diente","2C","","139","163.5","6/22/2023","6/19/2024 13:33"
"37880","MV-S","B2 ZEN","Muela","2C","11079","73","36.9","5/2/2024","6/19/2024 13:33"
"21628","4H-I","66","Diente","2C","10550","65","55.1","6/6/2023","9/21/2024 12:15"
"8763","MV-S","B2 ZEN","Muela","2C","","26","13.1","11/17/2022","6/19/2024 13:33"
"33597","MV-S","B2 ZEN","Muela","2C","11012","27","13.6","1/30/2024","6/19/2024 13:33"
"13854","V8-S","C2 ZEN","Muela","2C","","44","14.6","","6/19/2024 13:33"
"14214","4H-S","66","Diente","2C","","79","42.5","","6/19/2024 13:33"
"13840","V8-S","C2 ZEN","Muela","2C","","49","16.3","","6/19/2024 13:32"
"14216","4H-S","66","Diente","2C","","74","39.8","","6/19/2024 13:32"
"27221","Z30-S","B2 ZEN","Muela","2C","","79","41.6","9/21/2023","6/19/2024 13:32"
"21247","4H-I","66","Diente","2C","","16","13.6","5/31/2023","6/19/2024 13:32"
"20847","V8-S","B2 ZEN","Muela","2C","10580","178","59.1","5/24/2023","6/19/2024 13:32"
"13860","32M-S","C2 ZEN","Muela","2C","","207","105.6","","6/19/2024 13:32"
"14206","1H-S","66","Diente","2C","","43","22.8","","6/19/2024 13:31"
"13856","34M-S","C2 ZEN","Muela","2C","","129","56.6","","6/19/2024 13:31"
"3240","10M-S","B2 ZEN","Muela","2C","ZENITH","64","44.1","8/17/2022","6/19/2024 13:31"
"32720","V8-S","B2 ZEN","Muela","2C","ZENITH","44","14.6","1/13/2024","6/19/2024 13:31"
"13874","32L-S","C2 ZEN","Muela","2C","","221","90.2","","6/19/2024 13:31"
"30129","2N-S","66","Diente","2C","","13","10","11/14/2023","6/19/2024 13:31"
"14091","31Z-S","B2 ZEN","Muela","2C","","60","30.5","","6/19/2024 13:30"
"33942","V8-S","C2 ZEN","Muela","2C","11012","200","66.4","2/6/2024","6/19/2024 13:30"
"34618","XV-S","B2 ZEN","Muela","2C","11012","30","15","2/22/2024","6/19/2024 13:30"
"16953","2N-I","66","Diente","2C","10543","77","83.7","3/14/2023","6/19/2024 13:30"
"37881","V8-S","B2 ZEN","Muela","2C","11079","62","20.6","5/2/2024","6/19/2024 13:30"
"34015","XV-S","B2 ZEN","Muela","2C","11012","50","25","2/7/2024","6/19/2024 13:30"
"13940","1N-I","B2 ZEN","Diente","2C","","24","22.9","","6/19/2024 13:29"
"1303","268-I","A4","Diente","2C","TOOTH","34","20.5","7/21/2022","6/19/2024 13:27"
"30033","2N-S","66","Diente","2C","","17","13.1","11/10/2023","6/19/2024 13:27"
"35024","2N-S","66","Diente","2C","11028","39","30","3/1/2024","6/19/2024 13:27"
"13894","A26-S","C2 ZEN","Diente","2C","","75","52.8","","6/19/2024 13:26"
"22719","2N-S","66","Diente","2C","","86","66.2","6/22/2023","6/19/2024 13:25"
"13891","21J-S","C2 ZEN","Diente","2C","","39","14.6","","6/19/2024 13:25"
"37752","2N-I","66","Diente","2C","11074","60","65.2","4/29/2024","6/19/2024 13:24"
"13914","137-S","C2 ZEN","Diente","2C","","48","25.1","","6/19/2024 18:27"
"17707","267-S","66","Diente","2C","","70","30.2","3/29/2023","6/19/2024 13:23"
"13881","224-S","C2 ZEN","Diente","2C","","121","101.7","","6/19/2024 18:25"
"13884","3C-S","C2 ZEN","Diente","2C","","58","47.2","","6/19/2024 13:23"
"13897","3C-S","C2 ZEN","Diente","2C","","47","38.2","","6/19/2024 13:23"
"13911","136-S","C2 ZEN","Diente","2C","","101","54","","6/19/2024 13:22"
"14220","BABY-M","66","Muela","2C","","142","194.5","","6/19/2024 13:22"
"13902","267-S","2 ZEN","Diente","2C","","67","28.9","","6/19/2024 13:22"
"14222","BABY-D","66","Diente","2C","","432","919.1","","6/19/2024 13:22"
"12762","137-S","C3 ZEN","Diente","2C","","115","60.2","","6/19/2024 13:22"
"26192","34L-S","62","Muela","2C","10723","65","22","8/30/2023","6/19/2024 13:21"
"13905","136-S","C2 ZEN","Diente","2C","","48","25.7","","6/19/2024 13:21"
"3375","1N-I","B2 ZEN","Diente","2C","ZENITH","43","41","8/19/2022","6/19/2024 13:21"
"13918","224Z-S","C2 ZEN","Diente","2C","","24","20.2","","6/19/2024 13:21"
"14122","34L-S","62","Muela","2C","","128","43.2","","6/19/2024 13:21"
"13888","224-S","C2 ZEN","Diente","2C","","56","47.1","","6/19/2024 13:21"
"1450","3R-I","B2 ZEN","Diente","2C","ZENITH","35","21.1","7/23/2022","6/19/2024 13:21"
"13903","224Z-S","C2 ZEN","Diente","2C","","34","28.6","","6/19/2024 13:20"
"25777","34L-S","62","Muela","2C","10907","52","17.6","8/22/2023","6/19/2024 13:20"
"38672","2C-S","C3 ZEN","Diente","2C","","67","69.1","","6/19/2024 13:20"
"20844","3R-I","B2 ZEN","Diente","2C","10580","24","14.5","5/24/2023","6/19/2024 13:20"
"35015","34L-I","62","Muela","2C","11028","137","42.2","3/1/2024","6/19/2024 13:20"
"37254","136-S","66","Diente","2C","11074","154","82.4","4/19/2024","6/19/2024 13:20"
"29571","3B-I","B2 ZEN","Diente","2C","","36","56.3","11/2/2023","6/19/2024 13:20"
"37975","D-I","B2 ZEN","Diente","2C","11079","32","34.8","5/4/2024","6/19/2024 13:19"
"25836","34L-I","62","Muela","2C","","56","17.2","8/23/2023","6/19/2024 13:18"
"27174","4H-I","B2 ZEN","Diente","2C","10758","27","22.9","9/20/2023","6/19/2024 13:18"
"20845","4H-I","B2 ZEN","Diente","2C","10580","31","26.3","5/24/2023","6/19/2024 13:18"
"13896","1N-I","B2 ZEN","Diente","2C","","35","33.3","","6/19/2024 13:17"
"26997","34L-S","62","Muela","2C","10723","58","19.6","9/16/2023","6/19/2024 13:17"
"37879","3P-I","B2 ZEN","Diente","2C","11079","25","21.9","5/2/2024","6/19/2024 13:17"
"14025","V8-I","C2","Muela","2C","","36","12.2","","6/19/2024 13:17"
"13936","3B-I","B2 ZEN","Diente","2C","","17","26.6","","6/19/2024 13:16"
"36230","PF-S","65","Muela","2C","11028","80","28.7","3/25/2024","6/19/2024 13:16"
"36277","PF-I","65","Muela","2C","11027","106","35.5","3/25/2024","6/19/2024 18:21"
"26904","C-I","B2 ZEN","Diente","2C","","24","26.1","9/15/2023","6/19/2024 13:16"
"14033","MV-I","C2 ZEN","Muela","2C","","77","40.3","","6/19/2024 13:16"
"13909","1H-I","B2 ZEN","Diente","2C","","59","45.7","","6/19/2024 13:15"
"14032","34L-I","C2 ZEN","Muela","2C","","496","152.6","","6/19/2024 13:15"
"33599","3R-I","B2 ZEN","Diente","2C","11012","29","17.5","1/30/2024","6/19/2024 13:15"
"34342","Z30-I","C2 ZEN","Muela","2C","11012","139","65.6","2/15/2024","6/19/2024 13:15"
"25768","34M-S","65","Muela","2C","10907","55","24.1","8/22/2023","6/19/2024 13:15"
"13892","2P-I","B2 ZEN","Diente","2C","","41","38","","6/19/2024 13:15"
"13938","A25Z-S","C2 ZEN","Diente","2C","","41","33.3","","6/19/2024 13:15"
"13991","1N-S","B2 ZEN","Diente","2C","","42","28.6","","6/19/2024 13:15"
"26344","34M-S","65","Muela","2C","10907","529","232","9/2/2023","6/19/2024 13:14"
"29906","Z30-I","C2 ZEN","Muela","2C","10936-10712","69","32.5","11/9/2023","6/19/2024 13:14"
"14036","PU3-S","C2 ZEN","Muela","2C","","172","45.9","","6/19/2024 18:19"
"25803","30L-S","62","Muela","2C","10907","51","23.5","8/23/2023","6/19/2024 13:13"
"34710","PF-I","65","Muela","2C","11028","79","26.4","2/23/2024","6/19/2024 13:13"
"12254","33M-I","C2","Muela","2C","UHLER","27","9","0000-00-00","6/19/2024 18:13"
"21322","34M-I","65","Muela","2C","10550","384","151.8","6/1/2023","6/19/2024 13:13"
"34977","30L-S","62","Muela","2C","11028","49","22.6","3/1/2024","6/19/2024 13:13"
"36276","PF-S","65","Muela","2C","11027","68","24.4","3/25/2024","6/19/2024 13:12"
"14058","33M-I","C2","Muela","2C","","134","44.7","","6/19/2024 18:12"
"36399","32L-I","65","Muela","2C","11028","84","31.2","3/27/2024","6/19/2024 13:12"
"35014","30L-I","62","Muela","2C","11028","48","21.1","3/1/2024","6/19/2024 13:12"
"36921","32L-I","65","Muela","2C","11074","90","33.5","4/11/2024","6/19/2024 13:12"
"37403","32L-S","65","Muela","2C","11074","119","48.6","4/23/2024","6/19/2024 13:11"
"25937","30L-S","62","Muela","2C","10723","25","11.5","8/25/2023","6/19/2024 13:11"
"37783","32L-I","65","Muela","2C","11074","421","156.5","4/30/2024","6/19/2024 13:11"
"14066","30M-I","C2 ZEN","Muela","2C","","79","39.7","","6/19/2024 13:11"
"37782","32L-S","65","Muela","2C","11074","98","40","4/30/2024","6/19/2024 13:11"
"14055","PDS-I","C2 ZEN","Muela","2C","","96","41.7","","6/19/2024 13:11"
"26741","30L-S","62","Muela","2C","10723","13","6","9/11/2023","6/19/2024 13:10"
